,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
3331,2013-10-12,201341,1,20132120,러시 : 더 라이벌,2013-10-09,364893500,28.6,364893500,100.0,646704500,47845,47845,100.0,87149,270,2680
3332,2013-10-12,201341,2,20122089,슈퍼배드 2,2013-09-12,144967500,11.4,-128093000,-46.9,6459018000,21569,-18858,-46.6,941026,160,599
3333,2013-10-12,201341,3,20135001,몬스터 대학교,2013-09-12,115140500,9.0,-129672500,-53.0,5809978000,17101,-19400,-53.1,860211,165,555
3334,2013-10-12,201341,4,20130783,프리즈너스,2013-10-02,62296500,4.9,-511332500,-89.1,1334563000,8152,-67452,-89.2,182252,89,437
3335,2013-10-12,201341,5,20128079,정글번치 : 빙산으로의 귀환,2013-10-02,33125500,2.6,-109642500,-76.8,357836305,5135,-17128,-76.9,55682,90,310
3336,2013-10-12,201341,6,20133773,백설공주: 또 다른 이야기,2013-10-17,3240000,0.3,3240000,100.0,5040000,1620,1620,100.0,2520,1,9
3337,2013-10-12,201341,7,20131821,비히클 19,2013-10-09,3130500,0.2,3130500,100.0,10712500,1102,1102,100.0,2193,11,54
3338,2013-10-12,201341,8,20133772,에이리언 둠스데이,2013-10-10,2400000,0.2,240000,11.1,8840000,770,-310,-28.7,3770,5,12
3339,2013-10-12,201341,9,20132381,호비와 후후의 대모험: 무지개꽃을 구하라,2013-09-26,4474500,0.4,-8858000,-66.4,94803500,676,-1367,-66.9,14459,19,70
3340,2013-10-05,201340,0,20131381,컨저링,2013-09-17,1590953000,52.3,-1745704177,-52.3,14797629177,213637,-234539,-52.3,2043430,423,4755
3341,2013-10-05,201340,1,20130783,프리즈너스,2013-10-02,573629000,18.8,573629000,100.0,1048524500,75604,75604,100.0,141307,294,2680
3342,2013-10-05,201340,2,20122089,슈퍼배드 2,2013-09-12,273060500,9.0,-340450000,-55.5,6147329500,40427,-49222,-54.9,894477,203,838
3343,2013-10-05,201340,3,20135001,몬스터 대학교,2013-09-12,244813000,8.0,-357576000,-59.4,5549676500,36501,-53746,-59.6,821272,213,893
3344,2013-10-05,201340,4,20128079,정글번치 : 빙산으로의 귀환,2013-10-02,142768000,4.7,142768000,100.0,270546805,22263,22263,100.0,42032,217,935
3345,2013-10-05,201340,5,20132262,적인걸2 : 신도해왕의 비밀,2013-10-02,147688500,4.9,146104500,9223.8,262457000,20463,20199,7651.1,36659,167,1138
3346,2013-10-05,201340,6,20131630,히든 카드,2013-09-26,20742555,0.7,-674061541,-97.0,1070883151,2691,-91732,-97.2,150134,76,295
3347,2013-10-05,201340,7,20132381,호비와 후후의 대모험: 무지개꽃을 구하라,2013-09-26,13332500,0.4,-32835500,-71.1,83299000,2043,-4931,-70.7,12691,37,185
3348,2013-10-05,201340,8,20132741,하리수의 도색,2013-10-02,3607000,0.1,3607000,100.0,10688000,1571,1571,100.0,4034,5,14
3349,2013-10-05,201340,9,20133772,에이리언 둠스데이,2013-10-10,2160000,0.1,2160000,100.0,2160000,1080,1080,100.0,1080,1,6
3350,2013-09-28,201339,0,20131381,컨저링,2013-09-17,3336657177,56.9,-387654323,-10.4,11294047177,448176,-64279,-12.5,1559858,563,8051
3351,2013-09-28,201339,1,20131630,히든 카드,2013-09-26,694804096,11.9,694804096,100.0,869337096,94423,94423,100.0,120640,362,4888
3352,2013-09-28,201339,2,20135001,몬스터 대학교,2013-09-12,602389000,10.3,-1365502000,-69.4,5064393500,90247,-200132,-68.9,748643,296,1629
3353,2013-09-28,201339,3,20122089,슈퍼배드 2,2013-09-12,613510500,10.5,-1265955500,-67.4,5644835000,89649,-179298,-66.7,819623,307,1549
3354,2013-09-28,201339,4,20137562,퍼시 잭슨과 괴물의 바다,2013-09-12,240374500,4.1,-912472500,-79.1,3742916609,33880,-122544,-78.3,512277,209,1261
3355,2013-09-28,201339,5,20129588,섀도우 헌터스: 뼈의 도시,2013-09-12,210596500,3.6,-785731500,-78.9,3968239000,29121,-108558,-78.8,561125,187,1310
3356,2013-09-28,201339,6,20131241,퍼펙트,2013-09-25,59178000,1.0,59178000,100.0,94073000,8005,8005,100.0,13313,128,901
3357,2013-09-28,201339,7,20132381,호비와 후후의 대모험: 무지개꽃을 구하라,2013-09-26,46168000,0.8,46168000,100.0,50250500,6974,6974,100.0,7617,45,297
3358,2013-09-28,201339,8,20132087,투 타이거,2013-09-26,3740000,0.1,3740000,100.0,4760000,1870,1870,100.0,2380,1,11
3359,2013-09-28,201339,9,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,11047000,0.2,-71437000,-86.6,19143607869,1461,-9431,-86.6,2717761,21,84
3360,2013-09-21,201338,0,20131381,컨저링,2013-09-17,3724311500,37.8,3724311500,100.0,5822841500,512455,512455,100.0,802439,553,4763
3361,2013-09-21,201338,1,20135001,몬스터 대학교,2013-09-12,1967891000,20.0,798568000,68.3,4328438500,290379,115101,65.7,637682,384,2817
3362,2013-09-21,201338,2,20122089,슈퍼배드 2,2013-09-12,1879466000,19.1,855499500,83.5,4940128500,268947,119913,80.5,716231,424,2801
3363,2013-09-21,201338,3,20137562,퍼시 잭슨과 괴물의 바다,2013-09-12,1152847000,11.7,19381891,1.7,3357682109,156424,-2210,-1.4,457817,345,2435
3364,2013-09-21,201338,4,20129588,섀도우 헌터스: 뼈의 도시,2013-09-12,996328000,10.1,-258543500,-20.6,3526776000,137679,-38680,-21.9,496733,306,2368
3365,2013-09-21,201338,5,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,82484000,0.8,-91806500,-52.7,19112840369,10892,-12514,-53.5,2713410,43,184
3366,2013-09-21,201338,6,20132082,바람이 분다,2013-09-05,13667500,0.1,-31505500,-69.7,737409500,1967,-4057,-67.3,105040,16,49
3367,2013-09-21,201338,7,20132966,아브라함 링컨 VS 좀비 ,2013-09-20,3372000,0.0,3372000,100.0,3372000,1676,1676,100.0,1676,1,10
3368,2013-09-21,201338,8,20132742,아메리칸 배틀쉽,2013-09-16,2854000,0.0,2854000,100.0,6754000,1392,1392,100.0,3302,2,11
3369,2013-09-21,201338,9,20137811,엘리시움,2013-08-29,9038000,0.1,-36394500,-80.1,9003369000,1157,-4707,-80.3,1205113,4,25
3370,2013-09-14,201337,0,20129588,섀도우 헌터스: 뼈의 도시,2013-09-12,1254871500,25.7,1254871500,100.0,1486038500,176359,176359,100.0,211514,374,4458
3371,2013-09-14,201337,1,20135001,몬스터 대학교,2013-09-12,1169323000,24.0,1156087000,8734.4,1329359500,175278,173523,9887.4,197880,372,2324
3372,2013-09-14,201337,2,20137562,퍼시 잭슨과 괴물의 바다,2013-09-12,1133465109,23.2,1130309109,35814.6,1241847609,158634,158371,60217.1,173218,409,4296
3373,2013-09-14,201337,3,20122089,슈퍼배드 2,2013-09-12,1023966500,21.0,494075000,93.2,2156333000,149034,68407,84.8,320629,421,2380
3374,2013-09-14,201337,4,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,174290500,3.6,-1758171282,-91.0,18919211369,23406,-242050,-91.2,2687331,156,832
3375,2013-09-14,201337,5,20132082,바람이 분다,2013-09-05,45173000,0.9,-416602500,-90.2,706816000,6024,-58808,-90.7,100645,68,273
3376,2013-09-14,201337,6,20137811,엘리시움,2013-08-29,45432500,0.9,-1573137000,-97.2,8974953500,5864,-203924,-97.2,1201354,64,255
3377,2013-09-14,201337,7,20139265,잡스,2013-08-29,8444500,0.2,-135554500,-94.1,1591936136,1134,-18119,-94.1,224717,4,6
3378,2013-09-14,201337,8,20131401,더블샤크,2013-09-05,2160000,0.0,-1590000,-42.4,12250000,1050,-440,-29.5,5460,2,9
3379,2013-09-14,201337,9,20132624,베이타운 디스코,2013-09-12,4082000,0.1,4082000,100.0,6422000,814,814,100.0,1282,4,12
3380,2013-09-07,201336,0,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,1932461782,40.0,-2536187218,-56.8,18378032369,265456,-361418,-57.7,2609701,414,6032
3381,2013-09-07,201336,1,20137811,엘리시움,2013-08-29,1618569500,33.5,-2792305500,-63.3,8545543500,209788,-363600,-63.4,1140840,381,5661
3382,2013-09-07,201336,2,20122089,슈퍼배드 2,2013-09-12,529891500,11.0,-1027500,-0.2,1083960500,80627,332,0.4,163834,293,1272
3383,2013-09-07,201336,3,20132082,바람이 분다,2013-09-05,461775500,9.6,461775500,100.0,551346500,64832,64832,100.0,78026,288,2843
3384,2013-09-07,201336,4,20139265,잡스,2013-08-29,143999000,3.0,-752784136,-83.9,1541709636,19253,-104692,-84.5,217319,188,890
3385,2013-09-07,201336,5,20136962,레드: 더 레전드,2013-07-18,20780000,0.4,20780000,100.0,21488151970,5195,5195,100.0,2998844,13,35
3386,2013-09-07,201336,6,20131681,드래곤볼Z : 신들의 전쟁,2013-08-29,31308500,0.6,-157502000,-83.4,285761000,4753,-23974,-83.5,43208,66,257
3387,2013-09-07,201336,7,20138202,에픽 : 숲속의 전설 ,2013-08-07,25761500,0.5,-95648000,-78.8,6744959000,3831,-14825,-79.5,978236,35,125
3388,2013-09-07,201336,8,20131203,킬링시즌,2013-09-05,18385500,0.4,18385500,100.0,48292000,2561,2561,100.0,7081,101,507
3389,2013-09-07,201336,9,20135001,몬스터 대학교,2013-09-12,13236000,0.3,13236000,100.0,95794000,1755,1755,100.0,12645,9,9
3390,2013-08-31,201335,0,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,4468649000,41.8,-2103195087,-32.0,15175006087,626874,-290699,-31.7,2156366,586,8481
3391,2013-08-31,201335,1,20137811,엘리시움,2013-08-29,4410875000,41.2,4410875000,100.0,5356179000,573388,573388,100.0,707972,588,8459
3392,2013-08-31,201335,2,20139265,잡스,2013-08-29,896783136,8.4,896783136,100.0,1139885636,123945,123945,100.0,159775,402,4482
3393,2013-08-31,201335,3,20122089,슈퍼배드 2,2013-09-12,530919000,5.0,530919000,100.0,530919000,80295,80295,100.0,80295,297,1176
3394,2013-08-31,201335,4,20131681,드래곤볼Z : 신들의 전쟁,2013-08-29,188810500,1.8,187210500,11700.7,226528000,28727,28527,14263.5,34252,262,1259
3395,2013-08-31,201335,5,20138202,에픽 : 숲속의 전설 ,2013-08-07,121409500,1.1,-420890500,-77.6,6710328500,18656,-66052,-78.0,972848,101,388
3396,2013-08-31,201335,6,20136761,개구쟁이 스머프 2,2013-08-01,21409000,0.2,-114687000,-84.3,5991333000,3328,-18154,-84.5,921295,15,61
3397,2013-08-31,201335,7,20137549,터보,2013-07-25,18397500,0.2,-159599000,-89.7,13106528500,3024,-24305,-88.9,1922417,19,70
3398,2013-08-31,201335,8,20138421,R.I.P.D. : 알.아이.피.디.,2013-08-22,12883000,0.1,-424782071,-97.1,719209571,1833,-57963,-96.9,100538,21,115
3399,2013-08-31,201335,9,20132081,삼총사2013,2013-08-29,3360000,0.0,3360000,100.0,4150000,1390,1390,100.0,1650,3,13
3400,2013-08-24,201334,0,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,6571844087,82.0,6571844087,100.0,7595808587,917573,917573,100.0,1068915,691,9248
3401,2013-08-24,201334,1,20138202,에픽 : 숲속의 전설 ,2013-08-07,542300000,6.8,-698656000,-56.3,6536891000,84708,-90797,-51.7,945559,252,1242
3402,2013-08-24,201334,2,20138421,R.I.P.D. : 알.아이.피.디.,2013-08-22,437665071,5.5,437665071,100.0,537346571,59796,59796,100.0,74201,268,2305
3403,2013-08-24,201334,3,20137549,터보,2013-07-25,177996500,2.2,-347975500,-66.2,13066917000,27329,-52274,-65.7,1915404,112,451
3404,2013-08-24,201334,4,20136761,개구쟁이 스머프 2,2013-08-01,136096000,1.7,-266801500,-66.2,5956385000,21482,-41217,-65.7,915594,90,338
3405,2013-08-24,201334,5,20058720,명탐정 코난 : 수평선상의 음모,2013-08-07,82056500,1.0,-308257500,-79.0,2454541500,12590,-48066,-79.2,388151,69,276
3406,2013-08-24,201334,6,20131582,장강7호 : 내친구 마법요정,2013-08-22,20901000,0.3,19765000,1739.9,25878000,3425,3283,2312.0,4252,64,236
3407,2013-08-24,201334,7,20131083,더 팩트,2013-08-14,5380000,0.1,4080000,313.8,9010000,2690,2240,497.8,3880,1,15
3408,2013-08-24,201334,8,20130569,슈퍼윙스 3D,2013-08-14,14064000,0.2,-81709500,-85.3,250552000,2678,-12714,-82.6,41915,19,50
3409,2013-08-24,201334,9,20131204,비바 프랑스,2013-08-22,5840000,0.1,5840000,100.0,9885000,836,836,100.0,1414,5,12
3410,2013-08-17,201333,0,20138202,에픽 : 숲속의 전설 ,2013-08-07,1240956000,45.3,-837150000,-40.3,5630685500,175505,-116919,-40.0,804226,344,2513
3411,2013-08-17,201333,1,20137549,터보,2013-07-25,525972000,19.2,-388464500,-42.5,12760119500,79603,-57863,-42.1,1866908,226,1157
3412,2013-08-17,201333,2,20136761,개구쟁이 스머프 2,2013-08-01,402897500,14.7,-417559500,-50.9,5690327500,62699,-63365,-50.3,872504,202,980
3413,2013-08-17,201333,3,20058720,명탐정 코난 : 수평선상의 음모,2013-08-07,390314000,14.3,-540733500,-58.1,2275582500,60656,-85060,-58.4,359687,207,1069
3414,2013-08-17,201333,4,20130569,슈퍼윙스 3D,2013-08-14,95773500,3.5,95773500,100.0,201163500,15392,15392,100.0,32449,127,564
3415,2013-08-17,201333,5,20136962,레드: 더 레전드,2013-07-18,33170500,1.2,-591986000,-94.7,21429074970,4636,-79660,-94.5,2986373,48,208
3416,2013-08-17,201333,6,20137121,더 울버린,2013-07-25,22943000,0.8,-100159500,-81.4,7842684000,1985,-12582,-86.4,1074771,18,107
3417,2013-08-17,201333,7,20131244,퍼시픽 모비딕,2013-08-14,2030000,0.1,-10000,-0.5,6910000,800,-220,-21.6,2860,5,10
3418,2013-08-17,201333,8,20131573,식스 블릿츠: 분노의 추적,2013-08-16,1531000,0.1,1531000,100.0,1531000,723,723,100.0,723,1,4
3419,2013-08-17,201333,9,20130251,스톨른,2013-07-31,1020000,0.0,680000,200.0,13289000,510,340,200.0,3290,1,3
3420,2013-08-10,201332,0,20138202,에픽 : 숲속의 전설 ,2013-08-07,2078106000,37.1,2058445000,10469.7,2911437000,292424,290063,12285.6,413307,471,4119
3421,2013-08-10,201332,1,20058720,명탐정 코난 : 수평선상의 음모,2013-08-07,931047500,16.6,931047500,100.0,1300257000,145716,145716,100.0,205111,301,2147
3422,2013-08-10,201332,2,20137549,터보,2013-07-25,914436500,16.3,-1599858500,-63.6,11639932500,137466,-219236,-61.5,1694192,333,2052
3423,2013-08-10,201332,3,20136761,개구쟁이 스머프 2,2013-08-01,820457000,14.7,-1181782000,-59.0,4764819000,126064,-169492,-57.3,725845,317,1999
3424,2013-08-10,201332,4,20136962,레드: 더 레전드,2013-07-18,625156500,11.2,-820518500,-56.8,21116648470,84296,-111407,-56.9,2941423,318,2277
3425,2013-08-10,201332,5,20137121,더 울버린,2013-07-25,123102500,2.2,-274887000,-69.1,7763582000,14567,-39973,-73.3,1066227,108,604
3426,2013-08-10,201332,6,20130250,베이트,2013-08-08,46737000,0.8,46737000,100.0,83642000,6694,6694,100.0,12219,59,343
3427,2013-08-10,201332,7,20139383,극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,17750000,0.3,-83026000,-82.4,769677000,2773,-12593,-82.0,120375,29,81
3428,2013-08-10,201332,8,20131082,러블리 몰리,2013-08-08,2834000,0.1,794000,38.9,8814000,1062,42,4.1,3882,5,14
3429,2013-08-10,201332,9,20136961,퍼시픽 림,2013-07-11,7509500,0.1,-153803000,-95.3,20473968012,1048,-14067,-93.1,2538637,6,28
3430,2013-08-03,201331,0,20137549,터보,2013-07-25,2514295000,37.6,-376696500,-13.0,9603783000,356702,-47850,-11.8,1384398,515,4507
3431,2013-08-03,201331,1,20136761,개구쟁이 스머프 2,2013-08-01,2002239000,29.9,1991615000,18746.4,2936856000,295556,294228,22155.7,439597,478,3619
3432,2013-08-03,201331,2,20136962,레드: 더 레전드,2013-07-18,1445675000,21.6,-3519931832,-70.9,19815570970,195703,-471677,-70.7,2759141,381,3729
3433,2013-08-03,201331,3,20137121,더 울버린,2013-07-25,397989500,5.9,-3924662500,-90.8,7495307500,54540,-526223,-90.6,1031303,259,1599
3434,2013-08-03,201331,4,20139383,극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,100776000,1.5,-196783000,-66.1,711497000,15366,-30355,-66.4,110898,80,304
3435,2013-08-03,201331,5,20136961,퍼시픽 림,2013-07-11,161312500,2.4,-891386500,-84.7,20409084012,15115,-111313,-88.0,2531873,44,287
3436,2013-08-03,201331,6,20139821,슈퍼히어로,2013-07-31,29432000,0.4,29432000,100.0,59197500,4467,4467,100.0,9078,68,260
3437,2013-08-03,201331,7,20138202,에픽 : 숲속의 전설 ,2013-08-07,19661000,0.3,11631000,144.8,67279000,2361,1438,155.8,7717,5,10
3438,2013-08-03,201331,8,20131082,러블리 몰리,2013-08-08,2040000,0.0,2040000,100.0,2380000,1020,1020,100.0,1190,1,6
3439,2013-08-03,201331,9,20135362,크루즈 패밀리,2013-05-16,1406000,0.0,492500,53.9,6534480500,422,235,125.7,939820,1,11
3440,2013-07-27,201330,0,20136962,레드: 더 레전드,2013-07-18,4965606832,35.8,-1167294306,-19.0,15767768970,667380,-164942,-19.8,2187924,666,9314
3441,2013-07-27,201330,1,20137121,더 울버린,2013-07-25,4322652000,31.2,4322652000,100.0,5707636500,580763,580763,100.0,776747,707,9851
3442,2013-07-27,201330,2,20137549,터보,2013-07-25,2890991500,20.9,2407273500,497.7,3825130000,404552,334940,481.2,540999,634,5220
3443,2013-07-27,201330,3,20136961,퍼시픽 림,2013-07-11,1052699000,7.6,-2446050000,-69.9,19776043512,126428,-299275,-70.3,2458225,336,3219
3444,2013-07-27,201330,4,20139383,극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,297559000,2.1,297559000,100.0,364162500,45721,45721,100.0,56098,239,1326
3445,2013-07-27,201330,5,20122122,월드 워 Z,2013-06-20,242276000,1.7,-581663500,-70.6,38425682000,33159,-82217,-71.3,5218825,142,908
3446,2013-07-27,201330,6,20130543,극장판 마법소녀 마도카 마기카(후편): 영원의 이야기,2013-07-20,19249000,0.1,3404500,21.5,36367500,2389,395,19.8,4548,12,22
3447,2013-07-27,201330,7,20130542,극장판 마법소녀 마도카 마기카(전편): 시작의 이야기,2013-07-20,18937500,0.1,3037000,19.1,36187000,2350,351,17.6,4525,12,21
3448,2013-07-27,201330,8,20136761,개구쟁이 스머프 2,2013-08-01,10624000,0.1,10624000,100.0,10624000,1328,1328,100.0,1328,7,7
3449,2013-07-27,201330,9,20138202,에픽 : 숲속의 전설 ,2013-08-07,8030000,0.1,8030000,100.0,29345000,923,923,100.0,3414,5,5
3450,2013-07-20,201329,0,20136962,레드: 더 레전드,2013-07-18,6132901138,55.6,6132901138,100.0,7021097638,832322,832322,100.0,965121,739,9692
3451,2013-07-20,201329,1,20136961,퍼시픽 림,2013-07-11,3498749000,31.7,-5890621012,-62.7,17587367512,425703,-734978,-63.3,2186639,517,6850
3452,2013-07-20,201329,2,20122122,월드 워 Z,2013-06-20,823939500,7.5,-1637449000,-66.5,37816934000,115376,-230576,-66.6,5131000,265,2344
3453,2013-07-20,201329,3,20137549,터보,2013-07-25,483718000,4.4,483718000,100.0,513600000,69612,69612,100.0,73131,224,775
3454,2013-07-20,201329,4,20128274,레미제라블,2012-12-19,4724000,0.0,4724000,100.0,43051361000,2191,2191,100.0,5914280,2,10
3455,2013-07-20,201329,5,20130542,극장판 마법소녀 마도카 마기카(전편): 시작의 이야기,2013-07-20,15900500,0.1,15900500,100.0,15900500,1999,1999,100.0,1999,10,18
3456,2013-07-20,201329,6,20130543,극장판 마법소녀 마도카 마기카(후편): 영원의 이야기,2013-07-20,15844500,0.1,15844500,100.0,15844500,1994,1994,100.0,1994,10,18
3457,2013-07-20,201329,7,20135362,크루즈 패밀리,2013-05-16,11162000,0.1,-50682000,-82.0,6530217500,1785,-7213,-80.2,938848,13,49
3458,2013-07-20,201329,8,20130592,영춘권 무림 절대 고수,2013-07-19,5387000,0.0,5387000,100.0,5387000,1456,1456,100.0,1456,5,15
3459,2013-07-20,201329,9,20134562,비포 미드나잇,2013-05-22,10013500,0.1,-1704500,-14.5,1469216500,1202,-342,-22.2,201247,11,49
3460,2013-07-13,201328,0,20136961,퍼시픽 림,2013-07-11,9389370012,75.7,9389370012,100.0,11077789512,1160681,1160681,100.0,1372741,1005,15920
3461,2013-07-13,201328,1,20122122,월드 워 Z,2013-06-20,2461388500,19.9,-2269318000,-48.0,36156982500,345952,-285632,-45.2,4891819,383,5658
3462,2013-07-13,201328,2,20136862,론 레인저,2013-07-04,250357500,2.0,-1282502500,-83.7,2640153500,34668,-173520,-83.3,370827,229,1366
3463,2013-07-13,201328,3,20139723,사이드 이펙트,2013-07-11,138727000,1.1,138727000,100.0,169334000,18696,18696,100.0,23440,170,1184
3464,2013-07-13,201328,4,20135362,크루즈 패밀리,2013-05-16,61844000,0.5,2474500,4.2,6516097500,8998,135,1.5,936511,39,128
3465,2013-07-13,201328,5,20137815,화이트 하우스 다운,2013-06-27,22203500,0.2,-463777500,-95.4,3996899500,2940,-63742,-95.6,566624,29,114
3466,2013-07-13,201328,6,20136138,송 포 유,2013-04-18,4192000,0.0,4192000,100.0,1480101000,2076,2076,100.0,214889,1,12
3467,2013-07-13,201328,7,20134562,비포 미드나잇,2013-05-22,11718000,0.1,-8180900,-41.1,1450995500,1544,-937,-37.8,198943,12,42
3468,2013-07-13,201328,8,20137961,맨 오브 스틸,2013-06-13,8617000,0.1,-112225000,-92.9,17085429898,1129,-14491,-92.8,2180868,5,23
3470,2013-07-06,201327,0,20122122,월드 워 Z,2013-06-20,4730706500,65.7,-2438972000,-34.0,31840978000,631584,-299637,-32.2,4278745,566,8924
3471,2013-07-06,201327,1,20136862,론 레인저,2013-07-04,1532860000,21.3,1532860000,100.0,1830656500,208188,208188,100.0,252106,401,4851
3472,2013-07-06,201327,2,20137815,화이트 하우스 다운,2013-06-27,485981000,6.8,-1530399500,-75.9,3754242500,66682,-208081,-75.7,530085,283,2441
3473,2013-07-06,201327,3,20137961,맨 오브 스틸,2013-06-13,120842000,1.7,-671551500,-84.7,17043514898,15620,-86869,-84.8,2174538,63,370
3475,2013-07-06,201327,5,20135362,크루즈 패밀리,2013-05-16,59369500,0.8,-56565500,-48.8,6448043500,8863,-8580,-49.2,926337,37,124
3476,2013-07-06,201327,6,20139081,타이치0 3D,2013-07-04,40580500,0.6,40580500,100.0,93906500,5764,5764,100.0,13285,116,654
3477,2013-07-06,201327,7,20123329,스타트렉 다크니스,2013-05-30,28549000,0.4,-56341500,-66.4,12938093500,3642,-7381,-67.0,1601449,13,113
3478,2013-07-06,201327,8,20134562,비포 미드나잇,2013-05-22,19898900,0.3,-14796600,-42.6,1423287100,2481,-1823,-42.4,195045,21,79
3479,2013-07-06,201327,9,20139403,팬텀: 라스트 커맨더,2013-07-04,9616500,0.1,9616500,100.0,19173000,1282,1282,100.0,2658,46,205
3480,2013-06-29,201326,0,20122122,월드 워 Z,2013-06-20,7169678500,67.0,-2852087500,-28.5,23840564500,931221,-372382,-28.6,3188894,817,13136
3481,2013-06-29,201326,1,20137815,화이트 하우스 다운,2013-06-27,2016380500,18.8,2016380500,100.0,2431309000,274763,274763,100.0,337988,480,6207
3482,2013-06-29,201326,2,20137961,맨 오브 스틸,2013-06-13,792393500,7.4,-1971899759,-71.3,16687134898,102489,-244416,-70.5,2126553,300,2774
3484,2013-06-29,201326,4,20135362,크루즈 패밀리,2013-05-16,115935000,1.1,-55131000,-32.2,6385690000,17443,-7817,-30.9,916876,91,360
3485,2013-06-29,201326,5,20138884,빅 웨딩,2013-06-27,109233000,1.0,109233000,100.0,151123500,14913,14913,100.0,21371,166,1191
3486,2013-06-29,201326,6,20123329,스타트렉 다크니스,2013-05-30,84890500,0.8,-142233000,-62.6,12860516500,11023,-19725,-64.2,1590489,40,292
3487,2013-06-29,201326,7,20139222,라스트 엑소시즘: 잠들지 않는 영혼,2013-06-27,34397500,0.3,34397500,100.0,44601500,4755,4755,100.0,6205,92,540
3488,2013-06-29,201326,8,20134562,비포 미드나잇,2013-05-22,34695500,0.3,-19260000,-35.7,1365453200,4304,-2362,-35.4,186207,26,130
3489,2013-06-29,201326,9,20138141,더 콜,2013-06-20,26939134,0.3,-256530866,-90.5,609825134,3685,-34090,-90.2,86398,36,191
3490,2013-06-22,201325,0,20122122,월드 워 Z,2013-06-20,10021766000,73.6,10021766000,100.0,11726852500,1303603,1303603,100.0,1546643,964,14875
3491,2013-06-22,201325,1,20137961,맨 오브 스틸,2013-06-13,2764293259,20.3,-5497287380,-66.5,14995449898,346905,-678849,-66.2,1899236,611,7592
3492,2013-06-22,201325,2,20138141,더 콜,2013-06-20,283470000,2.1,283470000,100.0,375338000,37775,37775,100.0,51246,241,2048
3493,2013-06-22,201325,3,20123329,스타트렉 다크니스,2013-05-30,227123500,1.7,-484417000,-68.1,12619470500,30748,-66434,-68.4,1555555,140,883
3494,2013-06-22,201325,4,20135362,크루즈 패밀리,2013-05-16,171066000,1.3,-132735000,-43.7,6261768500,25260,-19713,-43.8,897813,137,511
3495,2013-06-22,201325,5,20134562,비포 미드나잇,2013-05-22,53955500,0.4,-18097500,-25.1,1295612200,6666,-2348,-26.0,176708,34,186
3496,2013-06-22,201325,6,20136219,위대한 개츠비,2013-05-16,35829500,0.3,-25827000,-41.9,10485494143,4426,-3700,-45.5,1431905,20,91
3497,2013-06-22,201325,7,20137963,백악관 최후의 날,2013-06-05,18853000,0.1,-61937500,-76.7,1233218000,2671,-8619,-76.3,174907,27,154
3498,2013-06-22,201325,8,20135221,분노의 질주: 더 맥시멈,2013-05-22,6664500,0.0,-154118500,-95.9,13203517042,930,-20400,-95.6,1789959,7,41
3499,2013-06-22,201325,9,20138861,파라다이스 키스,2013-06-20,4472000,0.0,4472000,100.0,6848000,638,638,100.0,977,4,10
3500,2013-06-15,201324,0,20137961,맨 오브 스틸,2013-06-13,8261580639,84.6,8261580639,100.0,9656169639,1025754,1025754,100.0,1205635,998,14315
3501,2013-06-15,201324,1,20123329,스타트렉 다크니스,2013-05-30,711540500,7.3,-1715192000,-70.7,12003036000,97182,-186919,-65.8,1466885,308,2628
3502,2013-06-15,201324,2,20135362,크루즈 패밀리,2013-05-16,303801000,3.1,-255729500,-45.7,6075875500,44973,-37586,-45.5,869969,225,956
3503,2013-06-15,201324,3,20135221,분노의 질주: 더 맥시멈,2013-05-22,160783000,1.6,-569956500,-78.0,13098437042,21330,-76375,-78.2,1774615,121,672
3504,2013-06-15,201324,4,20137963,백악관 최후의 날,2013-06-05,80790500,0.8,-367362000,-82.0,1146472000,11290,-49283,-81.4,161481,86,550
3505,2013-06-15,201324,5,20134562,비포 미드나잇,2013-05-22,72053000,0.7,-10682500,-12.9,1196318900,9014,-1500,-14.3,163434,41,267
3506,2013-06-15,201324,6,20136219,위대한 개츠비,2013-05-16,61656500,0.6,-157443000,-71.9,10393588643,8126,-20631,-71.7,1418938,47,203
3507,2013-06-15,201324,7,20138201,극장판 썬더일레븐 GO VS 골판지 전사 W,2013-06-05,35526000,0.4,-72613000,-67.1,239342000,5465,-10802,-66.4,36269,67,178
3508,2013-06-15,201324,8,20138350,쾌걸 조로리의 대대대대모험,2013-06-05,15891000,0.2,-58416500,-78.6,169345500,2629,-9020,-77.4,26703,55,150
3509,2013-06-15,201324,9,20138483,디아틀로프,2013-06-13,11669500,0.1,11669500,100.0,17831000,1630,1630,100.0,2530,40,228
3510,2013-06-08,201323,0,20123329,스타트렉 다크니스,2013-05-30,2426732500,48.6,-1820127500,-42.9,10425722500,284101,-223448,-44.0,1260681,412,4627
