,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
929,2018-05-19,201820,9,20174198,에델과 어니스트,2018-05-10,9622200,1.5,-12488900,-56.5,49127700,1160,-1298,-52.8,5811,26,78
930,2018-05-12,201819,0,20182989,커다랗고 커다랗고 커다란 배,2018-05-03,174722200,16.8,-137170700,-44.0,710580300,21918,-17108,-43.8,89577,215,698
931,2018-05-12,201819,1,20182984,얼리맨,2018-05-03,149642000,14.4,-326301400,-68.6,893337600,19357,-41343,-68.1,116005,312,924
932,2018-05-12,201819,2,20137352,루비 스팍스,2018-05-10,141308900,13.6,141308900,100.0,169621400,15309,15309,100.0,18699,149,1432
933,2018-05-12,201819,3,20182561,당갈,2018-04-25,134099300,12.9,63053500,88.8,711985000,14896,6912,86.6,84766,114,561
934,2018-05-12,201819,4,20183083,중2병이라도 사랑이 하고 싶어! 테이크 온 미,2018-05-10,92550400,8.9,92550400,100.0,128173100,10798,10798,100.0,14315,113,738
935,2018-05-12,201819,5,20176067,"부르고뉴, 와인에서 찾은 인생",2018-05-03,86123800,8.3,21609000,33.5,231207600,9411,2199,30.5,26191,54,299
936,2018-05-12,201819,6,20183195,레오나르도 다 빈치,2018-04-26,39943900,3.8,-140096100,-77.8,505405200,4831,-17314,-78.2,63774,111,316
937,2018-05-12,201819,7,20182385,매직빈,2018-05-03,32781000,3.2,-240481700,-88.0,414087200,4497,-30591,-87.2,53877,128,328
938,2018-05-12,201819,8,20181823,보리 vs 매켄로,2018-05-10,34584800,3.3,34584800,100.0,52045400,3832,3832,100.0,5976,127,555
939,2018-05-12,201819,9,20159102,씨 오브 트리스,2018-05-10,30620600,2.9,30620600,100.0,41550600,3534,3534,100.0,4817,98,461
940,2018-05-05,201818,0,20182984,얼리맨,2018-05-03,475943400,30.6,474391400,30566.5,537405500,60700,60506,31188.7,69245,597,2250
941,2018-05-05,201818,1,20182989,커다랗고 커다랗고 커다란 배,2018-05-03,311892900,20.1,311892900,100.0,335600800,39026,39026,100.0,42182,350,1197
942,2018-05-05,201818,2,20182385,매직빈,2018-05-03,273262700,17.6,273262700,100.0,300851000,35088,35088,100.0,38796,534,1871
943,2018-05-05,201818,3,20183195,레오나르도 다 빈치,2018-04-26,180040000,11.6,45719900,34.0,404465200,22145,5618,34.0,51218,207,754
944,2018-05-05,201818,4,20176069,원더스트럭,2018-05-03,81721500,5.3,80719500,8055.8,120709200,9111,9018,9696.8,13987,111,708
945,2018-05-05,201818,5,20182561,당갈,2018-04-25,71045800,4.6,-36341500,-33.8,497593600,7984,-4608,-36.6,60192,68,254
946,2018-05-05,201818,6,20176067,"부르고뉴, 와인에서 찾은 인생",2018-05-03,64514800,4.2,62402800,2954.7,88443400,7212,7080,5363.6,9942,45,192
947,2018-05-05,201818,7,20183307,샷 콜러,2018-05-04,14501300,0.9,14501300,100.0,17201500,2197,2197,100.0,2523,59,126
948,2018-05-05,201818,8,20178522,콜 미 바이 유어 네임,2018-03-22,18627500,1.2,-1559100,-7.7,1557567800,2027,-217,-9.7,186993,16,63
949,2018-05-05,201818,9,20182922,문호 스트레이독스 [데드 애플],2018-04-05,9969000,0.6,-846500,-7.8,198773500,1310,-101,-7.2,26060,12,39
950,2018-04-28,201817,0,20183195,레오나르도 다 빈치,2018-04-26,134320100,36.2,132780100,8622.1,147513400,16527,16373,10631.8,18140,150,560
951,2018-04-28,201817,1,20182561,당갈,2018-04-25,107387300,29.0,101465300,1713.4,340979900,12592,11816,1522.7,40846,252,1089
952,2018-04-28,201817,2,20178522,콜 미 바이 유어 네임,2018-03-22,20186600,5.4,-10348600,-33.9,1521037100,2244,-1138,-33.6,182753,15,56
953,2018-04-28,201817,3,20182360,정글번치: 최강 악당의 등장,2018-04-19,15669300,4.2,-211541200,-93.1,280565300,2134,-26328,-92.5,35403,43,123
954,2018-04-28,201817,4,20179106,겨울왕국의 무민,2018-02-08,8350000,2.3,-13220000,-61.3,106984500,1670,-2644,-61.3,19287,2,5
955,2018-04-28,201817,5,20182922,문호 스트레이독스 [데드 애플],2018-04-05,10815500,2.9,-5226000,-32.6,179973500,1411,-609,-30.1,23544,16,48
956,2018-04-28,201817,6,20176051,렛 더 선샤인 인,2018-04-26,10114671,2.7,8851171,700.5,24943971,1224,1145,1449.4,3024,25,93
957,2018-04-28,201817,7,20128386,라이프 오브 파이,2013-01-01,9369500,2.5,-71808300,-88.5,16279588600,822,-6418,-88.6,1632068,5,24
958,2018-04-28,201817,8,20179165,판타스틱 우먼,2018-04-19,6331300,1.7,-8561100,-57.5,49781600,802,-865,-51.9,5971,18,58
959,2018-04-28,201817,9,20182494,몬태나,2018-04-19,5858900,1.6,-115039100,-95.2,219497200,758,-13675,-94.7,27531,15,54
960,2018-04-21,201816,0,20182360,정글번치: 최강 악당의 등장,2018-04-19,227210500,31.1,214766500,1725.9,250587900,28462,27212,2177.0,31087,331,1172
961,2018-04-21,201816,1,20182494,몬태나,2018-04-19,120898000,16.6,118798000,5657.0,166250400,14433,14293,10209.3,20254,276,1498
962,2018-04-21,201816,2,20128386,라이프 오브 파이,2013-01-01,81177800,11.1,-77981300,-49.0,16240019300,7240,-7144,-49.7,1628130,61,338
964,2018-04-21,201816,4,20179106,겨울왕국의 무민,2018-02-08,21570000,3.0,15790000,273.2,98634500,4314,3158,273.2,17617,5,14
965,2018-04-21,201816,5,20178522,콜 미 바이 유어 네임,2018-03-22,30535200,4.2,-27866700,-47.7,1481688300,3382,-2936,-46.5,178043,24,97
966,2018-04-21,201816,6,20177950,한낮의 유성,2018-04-19,24711500,3.4,22956300,1307.9,37075800,2876,2690,1446.2,4437,108,560
967,2018-04-21,201816,7,20182045,블리딩 스틸,2018-04-19,21828300,3.0,21828300,100.0,28780300,2605,2605,100.0,3493,116,536
968,2018-04-21,201816,8,20173745,콜럼버스,2018-04-19,22005900,3.0,20829900,1771.3,33754800,2461,2363,2411.2,3799,55,268
969,2018-04-21,201816,9,20182922,문호 스트레이독스 [데드 애플],2018-04-05,16041500,2.2,-7142000,-30.8,163722000,2020,-972,-32.5,21375,31,89
970,2018-04-14,201815,0,20128386,라이프 오브 파이,2013-01-01,159159100,30.3,155200100,3920.2,16094620400,14384,14046,4155.6,1614423,87,595
971,2018-04-14,201815,1,20182327,달링,2018-04-12,96560900,18.4,91204600,1702.8,145987100,11801,11075,1525.5,18241,146,1191
972,2018-04-14,201815,2,20182321,내 이야기!!,2018-04-12,61469600,11.7,57565100,1474.3,96620600,6770,6297,1331.3,11126,143,838
973,2018-04-14,201815,3,20178522,콜 미 바이 유어 네임,2018-03-22,58401900,11.1,-59891400,-50.6,1415770600,6318,-7095,-52.9,170428,70,242
974,2018-04-14,201815,4,20182922,문호 스트레이독스 [데드 애플],2018-04-05,23183500,4.4,-49917000,-68.3,140237000,2992,-6453,-68.3,18354,44,152
975,2018-04-14,201815,5,20181807,극장판 프리! - 테이크 유어 마크 -,2018-04-12,23301000,4.4,23301000,100.0,38610000,2881,2881,100.0,4632,66,260
976,2018-04-14,201815,6,20181562,맨 오브 마스크,2018-04-12,18588400,3.5,16302100,713.0,29265700,2166,1954,921.7,3520,56,202
977,2018-04-14,201815,7,20176070,플로리다 프로젝트,2018-03-07,20741900,3.9,4809100,30.2,764178400,2111,298,16.4,91259,16,47
978,2018-04-14,201815,8,20182360,정글번치: 최강 악당의 등장,2018-04-19,12444000,2.4,10454000,525.3,19306000,1250,1050,525.0,2059,6,6
979,2018-04-14,201815,9,20179106,겨울왕국의 무민,2018-02-08,5780000,1.1,5780000,100.0,77064500,1156,1156,100.0,13303,3,5
980,2018-04-07,201814,0,20178522,콜 미 바이 유어 네임,2018-03-22,118293300,38.8,-105770800,-47.2,1285961600,13413,-12478,-48.2,155275,133,710
981,2018-04-07,201814,1,20182922,문호 스트레이독스 [데드 애플],2018-04-05,73100500,24.0,73100500,100.0,102601500,9445,9445,100.0,13418,79,393
982,2018-04-07,201814,2,20176070,플로리다 프로젝트,2018-03-07,15932800,5.2,-10524000,-39.8,734307600,1813,-1274,-41.3,88001,25,92
983,2018-04-07,201814,3,20176071,해피 어게인,2018-03-28,11980100,3.9,-20242900,-62.8,90500100,1507,-2713,-64.3,12329,26,105
984,2018-04-07,201814,4,20183123,양의 나무,2018-10-18,6813400,2.2,6813400,100.0,6813400,797,797,100.0,797,4,10
985,2018-04-07,201814,5,20181762,영웅본색4,2018-03-22,1592000,0.5,-1373500,-46.3,72470200,772,366,90.1,10521,2,7
986,2018-04-07,201814,6,20176784,밤은 짧아 걸어 아가씨야,2018-03-29,6108400,2.0,-9551800,-61.0,39799000,739,-1159,-61.1,4744,21,71
987,2018-04-07,201814,7,20182327,달링,2018-04-12,5356300,1.8,5356300,100.0,31244300,726,726,100.0,3962,18,34
988,2018-04-07,201814,8,20179569,바람의 색,2018-04-05,5534500,1.8,5534500,100.0,11711100,705,705,100.0,1482,46,203
989,2018-04-07,201814,9,20180869,팬텀 스레드,2018-03-08,4868000,1.6,-4503100,-48.1,212324600,611,-517,-45.8,25848,8,21
990,2018-03-31,201813,0,20178522,콜 미 바이 유어 네임,2018-03-22,224064100,60.1,-182154100,-44.8,1037546800,25891,-20230,-43.9,125191,164,1072
991,2018-03-31,201813,1,20176071,해피 어게인,2018-03-28,32223000,8.6,32223000,100.0,58705000,4220,4220,100.0,7998,98,445
992,2018-03-31,201813,2,20176070,플로리다 프로젝트,2018-03-07,26456800,7.1,-32721000,-55.3,703217400,3087,-3673,-54.3,84185,29,104
993,2018-03-31,201813,3,20176784,밤은 짧아 걸어 아가씨야,2018-03-29,15660200,4.2,12870200,461.3,26484100,1898,1712,920.4,3027,45,155
994,2018-03-31,201813,4,20181579,토이 가디언즈,2018-03-15,11413400,3.1,-13481700,-54.2,110553300,1570,-1649,-51.2,14318,33,77
995,2018-03-31,201813,5,20189861,더 포스트,2018-02-28,11062248,3.0,-19967252,-64.3,1069654848,1314,-2376,-64.4,135118,15,48
996,2018-03-31,201813,6,20180869,팬텀 스레드,2018-03-08,9371100,2.5,-7011900,-42.8,194130200,1128,-790,-41.2,23306,12,38
997,2018-03-31,201813,7,20175625,더 미드와이프,2018-03-22,7932300,2.1,-17605500,-68.9,75778200,949,-2302,-70.8,9810,21,72
998,2018-03-31,201813,8,20178395,12 솔져스,2018-01-31,3227000,0.9,3186000,7770.7,1832178400,466,425,1036.6,223329,4,10
999,2018-03-31,201813,9,20166468,사일런스,2017-02-28,3654000,1.0,3654000,100.0,704472300,406,406,100.0,95156,1,1
1000,2018-03-24,201812,0,20178522,콜 미 바이 유어 네임,2018-03-22,406218200,60.9,401596700,8689.7,575236200,46121,45619,9087.5,67262,192,2004
1001,2018-03-24,201812,1,20176070,플로리다 프로젝트,2018-03-07,59177800,8.9,-28367400,-32.4,639115200,6760,-3333,-33.0,76159,58,257
1002,2018-03-24,201812,2,20181762,영웅본색4,2018-03-22,37591300,5.6,37064300,7033.1,51195600,4658,4580,5871.8,6550,110,594
1003,2018-03-24,201812,3,20189861,더 포스트,2018-02-28,31029500,4.7,-24388200,-44.0,1047375100,3690,-2867,-43.7,132239,30,109
1004,2018-03-24,201812,4,20175625,더 미드와이프,2018-03-22,25537800,3.8,25537800,100.0,52615100,3251,3251,100.0,6614,90,378
1005,2018-03-24,201812,5,20181579,토이 가디언즈,2018-03-15,24895100,3.7,-34438700,-58.0,97119200,3219,-4332,-57.4,12433,66,163
1006,2018-03-24,201812,6,20180869,팬텀 스레드,2018-03-08,16383000,2.5,-13435200,-45.1,175820600,1918,-1511,-44.1,20977,20,61
1007,2018-03-24,201812,7,20181001,판타스틱 부니베어,2018-03-15,8919000,1.3,-76877200,-89.6,115485400,1283,-10261,-88.9,16300,42,105
1008,2018-03-24,201812,8,20176947,원더,2017-12-27,7565000,1.1,7388000,4174.0,1969891689,1146,1126,5630.0,257921,4,6
1009,2018-03-24,201812,9,20181792,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,2018-03-15,6587000,1.0,-16867500,-71.9,40628000,837,-2000,-70.5,5100,17,50
1010,2018-03-17,201811,0,20177946,월요일이 사라졌다,2018-02-22,102827500,16.9,-355285300,-77.6,7452999300,11867,-41173,-77.6,898388,123,667
1011,2018-03-17,201811,1,20181001,판타스틱 부니베어,2018-03-15,85796200,14.1,80012200,1383.3,98182500,11544,10466,970.9,13614,302,916
1012,2018-03-17,201811,2,20180082,로건 럭키,2018-03-14,91656600,15.0,91656600,100.0,142326200,11152,11152,100.0,18098,257,1298
1013,2018-03-17,201811,3,20176070,플로리다 프로젝트,2018-03-07,87545200,14.4,-114931100,-56.8,528335600,10093,-12995,-56.3,62879,77,398
1014,2018-03-17,201811,4,20181579,토이 가디언즈,2018-03-15,59333800,9.7,59333800,100.0,69001000,7551,7551,100.0,8747,136,485
1015,2018-03-17,201811,5,20189861,더 포스트,2018-02-28,55417700,9.1,-70512700,-56.0,993076700,6557,-8291,-55.8,125371,63,249
1016,2018-03-17,201811,6,20180869,팬텀 스레드,2018-03-08,29818200,4.9,-18550700,-38.4,143522100,3429,-2109,-38.1,16966,29,124
1017,2018-03-17,201811,7,20181792,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,2018-03-15,23454500,3.8,23454500,100.0,29408500,2837,2837,100.0,3637,62,240
1018,2018-03-17,201811,8,20179731,나미야 잡화점의 기적,2018-02-28,12979500,2.1,-72128400,-84.7,1448256585,1658,-8750,-84.1,190793,27,91
1019,2018-03-17,201811,9,20180622,악셀,2018-03-08,9350500,1.5,-43638000,-82.4,71655500,1249,-5622,-81.8,9351,41,92
1020,2018-03-10,201810,0,20177946,월요일이 사라졌다,2018-02-22,458112800,39.5,-1192894800,-72.3,7235952000,53040,-134828,-71.8,872181,195,2101
1021,2018-03-10,201810,1,20176070,플로리다 프로젝트,2018-03-07,202476300,17.4,194020800,2294.6,348503500,23088,22397,3241.2,41099,126,1229
1022,2018-03-10,201810,2,20189861,더 포스트,2018-02-28,125930400,10.9,-200774100,-61.5,885763000,14848,-24181,-62.0,111760,128,600
1023,2018-03-10,201810,3,20179731,나미야 잡화점의 기적,2018-02-28,85107900,7.3,-410652185,-82.8,1412733485,10408,-49589,-82.7,185959,166,639
1024,2018-03-10,201810,4,20180127,나라타주,2018-03-08,73751500,6.4,61724700,513.2,116474300,8373,7247,643.6,13448,146,861
1025,2018-03-10,201810,5,20180622,악셀,2018-03-08,52988500,4.6,52988500,100.0,60309500,6871,6871,100.0,7802,121,386
1026,2018-03-10,201810,6,20180869,팬텀 스레드,2018-03-08,48368900,4.2,33648900,228.6,87539000,5538,3914,241.0,10103,39,244
1027,2018-03-10,201810,7,20178672,패딩턴 2,2018-02-08,37678100,3.2,-56287300,-59.9,2547025300,4844,-7300,-60.1,337911,65,185
1028,2018-03-10,201810,8,20176083,"아이, 토냐",2018-03-08,37342300,3.2,34015300,1022.4,84868600,4487,4209,1514.0,9982,186,802
1029,2018-03-10,201810,9,20181001,판타스틱 부니베어,2018-03-15,5784000,0.5,5784000,100.0,9384000,1078,1078,100.0,1556,31,75
1030,2018-03-03,201809,0,20177946,월요일이 사라졌다,2018-02-22,1651007600,59.8,-421094700,-20.3,6325046000,187868,-50778,-21.3,762699,371,4424
1031,2018-03-03,201809,1,20179731,나미야 잡화점의 기적,2018-02-28,495760085,18.0,493180085,19115.5,1192152185,59997,59659,17650.6,157331,501,3501
1032,2018-03-03,201809,2,20189861,더 포스트,2018-02-28,326704500,11.8,321252300,5892.2,615855700,39029,38311,5335.8,77401,267,1655
1033,2018-03-03,201809,3,20178672,패딩턴 2,2018-02-08,93965400,3.4,-151133400,-61.7,2503700000,12144,-19900,-62.1,332276,150,565
1034,2018-03-03,201809,4,20180901,아인,2018-02-28,47664100,1.7,47664100,100.0,113782000,5750,5750,100.0,14424,150,649
1035,2018-03-03,201809,5,20189882,반딧불이 딘딘,2018-02-22,23351500,0.8,-92665800,-79.9,256472400,3028,-12726,-80.8,36228,63,210
1036,2018-03-03,201809,6,20189382,지구: 놀라운 하루,2018-02-22,17982500,0.7,-91164800,-83.5,214772400,2221,-11399,-83.7,28251,31,102
1037,2018-03-03,201809,7,20178522,콜 미 바이 유어 네임,2018-03-22,17931000,0.7,17931000,100.0,18993000,1917,1917,100.0,2035,18,19
1038,2018-03-03,201809,8,20180869,팬텀 스레드,2018-03-08,14720000,0.5,3947400,36.6,29647600,1624,390,31.6,3328,17,19
1040,2018-02-24,201808,0,20177946,월요일이 사라졌다,2018-02-22,2072102300,76.9,2072102300,100.0,2302053000,238646,238646,100.0,267895,355,3809
1041,2018-02-24,201808,1,20178672,패딩턴 2,2018-02-08,245098800,9.1,-148050600,-37.7,2183782600,32044,-18678,-36.8,287876,258,986
1042,2018-02-24,201808,2,20189882,반딧불이 딘딘,2018-02-22,116017300,4.3,116017300,100.0,138308600,15754,15754,100.0,19204,303,1088
1043,2018-02-24,201808,3,20189382,지구: 놀라운 하루,2018-02-22,109147300,4.0,106826100,4602.2,133813000,13620,13240,3484.2,17169,231,849
1045,2018-02-24,201808,5,20173631,댄싱 베토벤,2018-02-22,14698000,0.5,14698000,100.0,23648500,1831,1831,100.0,3114,38,188
1046,2018-02-24,201808,6,20189842,언프리티 소셜 스타,2018-02-22,11707800,0.4,11707800,100.0,20721900,1490,1490,100.0,2639,129,453
1047,2018-02-24,201808,7,20178228,다키스트 아워,2018-01-17,11038600,0.4,-13525700,-55.1,254903200,1408,-1591,-53.1,33340,17,68
1048,2018-02-24,201808,8,20180869,팬텀 스레드,2018-03-08,10772600,0.4,10772600,100.0,10772600,1234,1234,100.0,1234,15,17
1049,2018-02-24,201808,9,20176947,원더,2017-12-27,7858900,0.3,-9969800,-55.9,1955857989,1188,-1561,-56.8,255862,27,76
1050,2018-02-17,201807,0,20178672,패딩턴 2,2018-02-08,393149400,58.9,-429823500,-52.2,1748953100,50722,-54128,-51.6,227514,301,1163
1051,2018-02-17,201807,1,20179228,마야2,2018-02-01,32475200,4.9,-68012200,-67.7,668196500,4183,-9578,-69.6,92140,43,141
1052,2018-02-17,201807,2,20178228,다키스트 아워,2018-01-17,24564300,3.7,17309300,238.6,226346600,2999,2151,253.7,29408,14,61
1054,2018-02-17,201807,4,20178395,12 솔져스,2018-01-31,24581800,3.7,-269900500,-91.7,1812296500,2864,-31110,-91.6,220406,38,128
1055,2018-02-17,201807,5,20176947,원더,2017-12-27,17828700,2.7,-5541100,-23.7,1938194489,2749,-1005,-26.8,253057,29,118
1057,2018-02-17,201807,7,20178469,올 더 머니,2018-02-01,18868500,2.8,-65920600,-77.7,544948900,2191,-7594,-77.6,67114,20,70
1058,2018-02-17,201807,8,20173407,오직 사랑뿐,2018-02-08,17029100,2.6,-19812100,-53.8,90502400,2070,-2302,-52.7,11345,26,97
1059,2018-02-17,201807,9,20189861,더 포스트,2018-02-28,16000000,2.4,16000000,100.0,22067000,1789,1789,100.0,2461,18,20
1060,2018-02-10,201806,0,20178672,패딩턴 2,2018-02-08,822972900,52.2,804542900,4365.4,987049200,104850,102761,4919.1,126182,629,4424
1061,2018-02-10,201806,1,20178395,12 솔져스,2018-01-31,294482300,18.7,-463275600,-61.1,1694056000,33974,-52041,-60.5,205651,200,1401
1062,2018-02-10,201806,2,20179228,마야2,2018-02-01,100487400,6.4,-249797300,-71.3,600065000,13761,-32401,-70.2,82431,177,548
1063,2018-02-10,201806,3,20178469,올 더 머니,2018-02-01,84789100,5.4,-144370100,-63.0,494723600,9785,-17157,-63.7,60883,103,499
1065,2018-02-10,201806,5,20173407,오직 사랑뿐,2018-02-08,36841200,2.3,36841200,100.0,52998000,4372,4372,100.0,6532,105,427
1066,2018-02-10,201806,6,20179106,겨울왕국의 무민,2018-02-08,27609500,1.8,27609500,100.0,36722000,4316,4316,100.0,5790,135,462
1067,2018-02-10,201806,7,20176947,원더,2017-12-27,23369800,1.5,-23050000,-49.7,1898334589,3754,-1772,-32.1,246770,42,181
1068,2018-02-10,201806,8,20176764,프리 스테이트,2018-02-07,8676000,0.6,5144000,145.6,19558000,3501,1735,98.2,9221,5,44
1069,2018-02-10,201806,9,20189461,베러 와치 아웃,2018-02-08,18348600,1.2,18348600,100.0,29518500,2137,2137,100.0,3537,123,373
1070,2018-02-03,201805,0,20178395,12 솔져스,2018-01-31,757757900,45.1,757757900,100.0,1064424900,86015,86015,100.0,129738,206,2356
1071,2018-02-03,201805,1,20179228,마야2,2018-02-01,350284700,20.8,350284700,100.0,418505500,46162,46162,100.0,55214,429,1576
1072,2018-02-03,201805,2,20178469,올 더 머니,2018-02-01,229159200,13.6,229159200,100.0,291966400,26942,26942,100.0,35185,260,1241
1074,2018-02-03,201805,4,20176947,원더,2017-12-27,46419800,2.8,-37961644,-45.0,1850189289,5526,-5777,-51.1,239462,43,257
1075,2018-02-03,201805,5,20176785,새벽을 알리는 루의 노래,2018-01-31,28903000,1.7,13943000,93.2,56073000,3387,1891,126.4,6597,99,374
1076,2018-02-03,201805,6,20176603,원더 휠,2018-01-25,21038000,1.3,-37047437,-63.8,136788937,2421,-4614,-65.6,17168,35,131
1078,2018-02-03,201805,8,20178672,패딩턴 2,2018-02-08,18430000,1.1,490000,2.7,52524000,2089,295,16.4,5882,9,10
1079,2018-02-03,201805,9,20176764,프리 스테이트,2018-02-07,3532000,0.2,2508000,244.9,6284000,1766,1046,145.3,3610,2,14
1080,2018-01-27,201804,0,20178582,쿵푸몽키,2018-01-25,96386200,24.4,93986200,3916.1,125413900,12801,12501,4167.0,17043,194,645
1081,2018-01-27,201804,1,20176947,원더,2017-12-27,84381444,21.3,-15691356,-15.7,1754648389,11303,-2373,-17.4,226148,62,329
1082,2018-01-27,201804,2,20176603,원더 휠,2018-01-25,58085437,14.7,56364937,3276.1,85652937,7035,6828,3298.6,10587,140,609
1083,2018-01-27,201804,3,20177750,레더페이스,2018-01-25,18670000,4.7,18670000,100.0,27486900,6291,6291,100.0,8985,27,108
1084,2018-01-27,201804,4,20178228,다키스트 아워,2018-01-17,17777500,4.5,-41710600,-70.1,144011900,2211,-5230,-70.3,18976,35,111
1085,2018-01-27,201804,5,20176049,패터슨,2017-12-21,17677000,4.5,-14242300,-44.6,468609200,2003,-1564,-43.8,57081,23,78
1086,2018-01-27,201804,6,20178672,패딩턴 2,2018-02-08,17940000,4.5,17940000,100.0,17940000,1794,1794,100.0,1794,5,5
1087,2018-01-27,201804,7,20177963,그녀는 거짓말을 너무 사랑해,2018-01-24,13779800,3.5,13779800,100.0,28015800,1628,1628,100.0,3469,90,308
1088,2018-01-27,201804,8,20176785,새벽을 알리는 루의 노래,2018-01-31,14960000,3.8,14960000,100.0,17159000,1496,1496,100.0,1760,9,9
1089,2018-01-27,201804,9,20179942,러빙 빈센트,2017-11-09,8967000,2.3,-6990500,-43.8,3205078961,1054,-796,-43.0,402014,13,43
1090,2018-01-20,201803,0,20176947,원더,2017-12-27,100072800,27.7,-28162700,-22.0,1604088045,13676,-1334,-8.9,204774,58,332
1091,2018-01-20,201803,1,20173662,리틀 뱀파이어,2018-01-18,96780500,26.8,96780500,100.0,121882800,12861,12861,100.0,16476,213,723
1092,2018-01-20,201803,2,20178228,다키스트 아워,2018-01-17,59488100,16.5,59488100,100.0,96407400,7441,7441,100.0,12598,212,789
1093,2018-01-20,201803,3,20176049,패터슨,2017-12-21,31919300,8.8,-581700,-1.8,437217700,3567,-155,-4.2,53252,35,138
1094,2018-01-20,201803,4,20179942,러빙 빈센트,2017-11-09,15957500,4.4,-1353000,-7.8,3187636961,1850,-240,-11.5,399883,18,59
1096,2018-01-20,201803,6,20179228,마야2,2018-02-01,8590000,2.4,8590000,100.0,8590000,859,859,100.0,859,4,4
1097,2018-01-20,201803,7,20176514,아름다운 별,2018-01-18,5612500,1.6,4192500,295.2,19667000,669,527,371.1,2245,29,91
1099,2018-01-20,201803,9,20175023,두 개의 사랑,2017-12-28,3722000,1.0,57500,1.6,87931200,454,-18,-3.8,11110,8,26
1100,2018-01-13,201802,0,20176947,원더,2017-12-27,128235500,34.1,-85899745,-40.1,1420370045,15010,-10488,-41.1,179828,94,509
1101,2018-01-13,201802,1,20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2018-01-11,108969000,29.0,108969000,100.0,172098400,13495,13495,100.0,22051,363,1718
1102,2018-01-13,201802,2,20176049,패터슨,2017-12-21,32501000,8.6,-6312000,-16.3,385004800,3722,-686,-15.6,47024,40,158
1103,2018-01-13,201802,3,20178295,찰스 디킨스의 비밀 서재,2018-01-11,28396600,7.5,27037600,1989.5,38852600,3580,3429,2270.9,4922,103,380
1105,2018-01-13,201802,5,20179942,러빙 빈센트,2017-11-09,17310500,4.6,-4285700,-19.8,3160085261,2090,-449,-17.7,396539,18,68
1108,2018-01-13,201802,8,20176052,굿타임,2018-01-04,3939500,1.0,-3157000,-44.5,22408500,479,-432,-47.4,2826,13,43
1109,2018-01-13,201802,9,20175023,두 개의 사랑,2017-12-28,3664500,1.0,-4410400,-54.6,81241200,472,-571,-54.7,10242,9,25
1110,2018-01-06,201801,0,20176947,원더,2017-12-27,214135245,53.8,-227403455,-51.5,1162986245,25498,-28374,-52.7,147685,157,817
1112,2018-01-06,201801,2,20176049,패터슨,2017-12-21,38813000,9.8,-23694900,-37.9,324697500,4408,-2867,-39.4,39614,42,172
1113,2018-01-06,201801,3,20179942,러빙 빈센트,2017-11-09,21596200,5.4,-34262100,-61.3,3127336761,2539,-3898,-60.6,392473,27,85
1116,2018-01-06,201801,6,20175023,두 개의 사랑,2017-12-28,8074900,2.0,-20084900,-71.3,72062200,1043,-2319,-69.0,9008,18,59
1117,2018-01-06,201801,7,20176052,굿타임,2018-01-04,7096500,1.8,7096500,100.0,13061500,911,911,100.0,1649,15,55
1118,2018-01-06,201801,8,20172702,세 번째 살인,2017-12-14,7126800,1.8,-10355000,-59.2,263149900,844,-1180,-58.3,32263,15,50
1119,2018-01-06,201801,9,20176513,고스트 스토리,2017-12-28,7156600,1.8,-15582600,-68.5,57554500,782,-1887,-70.7,6694,15,46
1120,2017-12-30,201752,0,20176947,원더,2017-12-27,441538700,64.1,435508700,7222.4,632389700,53872,53176,7640.2,81680,178,1462
1121,2017-12-30,201752,1,20176049,패터슨,2017-12-21,62507900,9.1,-7965600,-11.3,237836300,7275,-1056,-12.7,29277,43,235
1122,2017-12-30,201752,2,20179942,러빙 빈센트,2017-11-09,55858300,8.1,-17260800,-23.6,3061456861,6437,-1990,-23.6,384540,41,173
1123,2017-12-30,201752,3,20175023,두 개의 사랑,2017-12-28,28159800,4.1,28159800,100.0,47291300,3362,3362,100.0,5782,48,186
1124,2017-12-30,201752,4,20176513,고스트 스토리,2017-12-28,22739200,3.3,17904700,370.4,37338700,2669,2319,662.6,4276,49,203
1125,2017-12-30,201752,5,20172702,세 번째 살인,2017-12-14,17481800,2.5,-19474800,-52.7,240395200,2024,-2235,-52.5,29361,31,107
1126,2017-12-30,201752,6,20175481,튤립 피버,2017-12-14,11317300,1.6,-20064000,-63.9,417768549,1321,-2229,-62.8,52144,21,71
1129,2017-12-30,201752,9,20176422,일주일간 친구,2017-12-28,7476500,1.1,6342500,559.3,12656800,985,859,681.7,1651,29,90
1131,2017-12-23,201751,1,20179942,러빙 빈센트,2017-11-09,73119100,20.2,-25190900,-25.6,2934539261,8427,-3336,-28.4,369170,54,208
1132,2017-12-23,201751,2,20176049,패터슨,2017-12-21,70473500,19.4,67550000,2310.6,99959600,8331,7985,2307.8,12164,60,298
1133,2017-12-23,201751,3,20172702,세 번째 살인,2017-12-14,36956600,10.2,-33752600,-47.7,192655700,4259,-4096,-49.0,23580,37,191
