,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
943,2018-05-12,201819,3,20162983,운동회,2018-03-22,1631700,2.4,1631700,100.0,33943900,274,274,100.0,5073,2,4
944,2018-05-12,201819,4,20176025,해원,2018-05-10,1838600,2.7,1838600,100.0,3628100,246,246,100.0,526,22,71
945,2018-05-12,201819,5,20183381,5.18 힌츠페터 스토리,2018-05-17,1000000,1.5,1000000,100.0,1000000,200,200,100.0,200,1,4
947,2018-05-12,201819,7,20142403,늙은 자전거,2015-11-12,774000,1.1,774000,100.0,24881800,129,129,100.0,4834,1,1
948,2018-05-12,201819,8,20174265,수성못,2018-04-19,713000,1.0,-500,-0.1,26569600,105,-2,-1.9,3533,4,9
949,2018-05-12,201819,9,20183502,다이빙벨 그후,2018-05-24,1155000,1.7,1155000,100.0,4465000,105,105,100.0,582,1,1
950,2018-05-05,201818,0,20182352,"그날, 바다",2018-04-12,133659000,73.8,-196394500,-59.5,4283315700,16099,-22094,-57.8,519520,209,790
951,2018-05-05,201818,1,20167007,살인소설,2018-04-25,11823300,6.5,-184292100,-94.0,386960900,1550,-21187,-93.2,48948,75,196
952,2018-05-05,201818,2,20181603,무문관,2018-04-19,11452400,6.3,-1843700,-13.9,109008900,1356,-290,-17.6,13757,18,62
954,2018-05-05,201818,4,20176101,클레어의 카메라,2018-04-25,7503200,4.1,-13975300,-65.1,61596800,879,-1562,-64.0,7692,38,133
955,2018-05-05,201818,5,20173962,소공녀,2018-03-22,2303400,1.3,-1518600,-39.7,462478600,283,-174,-38.1,57794,6,18
956,2018-05-05,201818,6,20177962,당신의 부탁,2018-04-19,2329000,1.3,-15146628,-86.7,203704428,277,-1797,-86.6,25385,14,34
957,2018-05-05,201818,7,20174265,수성못,2018-04-19,713500,0.4,-1976000,-73.5,25237100,107,-286,-72.8,3325,5,16
958,2018-05-05,201818,8,20174010,호랑이보다 무서운 겨울손님,2018-04-12,320000,0.2,-440500,-57.9,70690300,52,-51,-49.5,8783,4,9
959,2018-05-05,201818,9,20173301,"서서평, 천천히 평온하게",2017-04-26,308000,0.2,308000,100.0,880573400,44,44,100.0,123740,1,1
960,2018-04-28,201817,0,20182352,"그날, 바다",2018-04-12,330053500,53.5,-625121400,-65.4,3944484400,38193,-70998,-65.0,476295,374,1829
961,2018-04-28,201817,1,20167007,살인소설,2018-04-25,196115400,31.8,196115400,100.0,307112800,22737,22737,100.0,38368,428,2229
963,2018-04-28,201817,3,20176101,클레어의 카메라,2018-04-25,21478500,3.5,21478500,100.0,36685500,2441,2441,100.0,4599,67,358
964,2018-04-28,201817,4,20177962,당신의 부탁,2018-04-19,17475628,2.8,-75012372,-81.1,192243128,2074,-8972,-81.2,23894,48,169
965,2018-04-28,201817,5,20181603,무문관,2018-04-19,13296100,2.2,-18358500,-58.0,82114900,1646,-2141,-56.5,10370,17,59
966,2018-04-28,201817,6,20173962,소공녀,2018-03-22,3822000,0.6,-4408300,-53.6,456088100,457,-464,-50.4,56996,7,24
967,2018-04-28,201817,7,20174265,수성못,2018-04-19,2689500,0.4,-4235700,-61.2,22675900,393,-469,-54.4,2953,14,46
968,2018-04-28,201817,8,20177342,내게 남은 사랑을,2017-11-02,1530000,0.2,1530000,100.0,184523600,170,170,100.0,27856,1,1
969,2018-04-28,201817,9,20174010,호랑이보다 무서운 겨울손님,2018-04-12,760500,0.1,-5083200,-87.0,69251300,103,-556,-84.4,8586,7,16
970,2018-04-21,201816,0,20182352,"그날, 바다",2018-04-12,955174900,86.2,-297883700,-23.8,3223432200,109191,-36616,-25.1,385781,643,5815
971,2018-04-21,201816,1,20177962,당신의 부탁,2018-04-19,92488000,8.3,92488000,100.0,135285800,11046,11046,100.0,16449,362,2220
972,2018-04-21,201816,2,20181603,무문관,2018-04-19,31654600,2.9,31654600,100.0,46587100,3787,3787,100.0,5814,42,174
973,2018-04-21,201816,3,20173962,소공녀,2018-03-22,8230300,0.7,-8211400,-49.9,448180900,921,-940,-50.5,56018,17,54
974,2018-04-21,201816,4,20174265,수성못,2018-04-19,6925200,0.6,6910200,46068.0,14576500,862,859,28633.3,1816,36,151
975,2018-04-21,201816,5,20174010,호랑이보다 무서운 겨울손님,2018-04-12,5843700,0.5,-17768300,-75.3,65662500,659,-2104,-76.1,8106,24,83
977,2018-04-21,201816,7,20173734,죄 많은 소녀,2018-09-13,917000,0.1,647000,239.6,3948000,131,75,133.9,570,1,1
978,2018-04-21,201816,8,20182323,임을 위한 행진곡,2018-05-16,1190000,0.1,-511000,-30.0,37399500,119,-70,-37.0,4443,1,1
979,2018-04-21,201816,9,20173932,로마서 8:37,2017-11-16,770000,0.1,770000,100.0,37948000,110,110,100.0,5051,1,1
980,2018-04-14,201815,0,20182352,"그날, 바다",2018-04-12,1253058600,96.2,1249240600,32719.8,1509437400,145807,145402,35901.7,178265,569,4540
981,2018-04-14,201815,1,20174010,호랑이보다 무서운 겨울손님,2018-04-12,23612000,1.8,21594500,1070.4,44624500,2763,2542,1150.2,5415,134,582
982,2018-04-14,201815,2,20173962,소공녀,2018-03-22,16441700,1.3,-12445700,-43.1,431829900,1861,-1494,-44.5,54055,36,128
984,2018-04-14,201815,4,20182323,임을 위한 행진곡,2018-05-16,1701000,0.1,1701000,100.0,16973500,189,189,100.0,2144,1,1
985,2018-04-14,201815,5,20155382,눈꺼풀,2018-04-12,1286100,0.1,1179100,1102.0,5480100,173,148,592.0,728,14,48
986,2018-04-14,201815,6,20164389,엄마의 공책,2018-03-15,934000,0.1,797500,584.2,56470200,121,91,303.3,8050,27,39
987,2018-04-14,201815,7,20170422,바나나쏭의 기적,2018-03-08,1099500,0.1,735000,201.6,63928700,119,65,120.4,9147,2,5
989,2018-04-14,201815,9,20173734,죄 많은 소녀,2018-09-13,270000,0.0,270000,100.0,3031000,56,56,100.0,439,1,1
990,2018-04-07,201814,0,20173962,소공녀,2018-03-22,28887400,62.5,-36250300,-55.7,398793900,3355,-4340,-56.4,50057,44,197
991,2018-04-07,201814,1,20177962,당신의 부탁,2018-04-19,7880000,17.0,7880000,100.0,9095000,788,788,100.0,923,2,4
992,2018-04-07,201814,2,20182352,"그날, 바다",2018-04-12,3818000,8.3,3762000,6717.9,4878000,405,397,4962.5,546,1,3
993,2018-04-07,201814,3,20174010,호랑이보다 무서운 겨울손님,2018-04-12,2017500,4.4,2017500,100.0,11778500,221,221,100.0,1479,3,3
994,2018-04-07,201814,4,20141708,우리는 썰매를 탄다,2018-03-07,911000,2.0,888000,3860.9,18375900,115,112,3733.3,2427,2,2
995,2018-04-07,201814,5,20170422,바나나쏭의 기적,2018-03-08,364500,0.8,-338000,-48.1,62589700,54,-50,-48.1,8984,3,6
996,2018-04-07,201814,6,20176006,국경의 왕,2019-02-28,308000,0.7,308000,100.0,1366400,44,44,100.0,203,1,1
997,2018-04-07,201814,7,20162983,운동회,2018-03-22,245500,0.5,-3566300,-93.6,31402200,44,-627,-93.4,4620,2,6
998,2018-04-07,201814,8,20175865,너와 극장에서,2018-06-28,301000,0.7,301000,100.0,2131000,43,43,100.0,309,1,1
999,2018-04-07,201814,9,20170272,산상수훈,2017-12-07,272000,0.6,120000,78.9,309657000,37,17,85.0,43054,1,2
1000,2018-03-31,201813,0,20173962,소공녀,2018-03-22,65137700,87.2,-76918300,-54.1,337395400,7695,-9056,-54.1,42346,88,463
1001,2018-03-31,201813,1,20162983,운동회,2018-03-22,3811800,5.1,-13100200,-77.5,29973200,671,-1666,-71.3,4387,12,37
1003,2018-03-31,201813,3,20169443,공동정범,2018-01-25,1339000,1.8,1262000,1639.0,83252300,221,211,2110.0,11382,2,3
1004,2018-03-31,201813,4,20164389,엄마의 공책,2018-03-15,894300,1.2,-3150600,-77.9,51182500,130,-461,-78.0,6895,9,29
1005,2018-03-31,201813,5,20170422,바나나쏭의 기적,2018-03-08,702500,0.9,-1233000,-63.7,61855700,104,-197,-65.4,8876,5,14
1006,2018-03-31,201813,6,20120108,지슬 - 끝나지 않은 세월2,2013-03-21,590000,0.8,590000,100.0,994519200,75,75,100.0,144924,2,10
1007,2018-03-31,201813,7,20155382,눈꺼풀,2018-04-12,244000,0.3,244000,100.0,2910000,33,33,100.0,390,1,2
1009,2018-03-31,201813,9,20175930,피의 연대기,2018-01-18,207000,0.3,-1188000,-85.2,77299200,24,-205,-89.5,9884,3,4
1010,2018-03-24,201812,0,20173962,소공녀,2018-03-22,142056000,79.4,142056000,100.0,185502300,16751,16751,100.0,22545,262,1660
1011,2018-03-24,201812,1,20162983,운동회,2018-03-22,16912000,9.5,16912000,100.0,21743500,2337,2337,100.0,2963,81,316
1012,2018-03-24,201812,2,20164389,엄마의 공책,2018-03-15,4044900,2.3,-10861100,-72.9,47891600,591,-1339,-69.4,6357,15,54
1014,2018-03-24,201812,4,20170422,바나나쏭의 기적,2018-03-08,1935500,1.1,-5963600,-75.5,60669700,301,-741,-71.1,8698,7,21
1015,2018-03-24,201812,5,20175930,피의 연대기,2018-01-18,1395000,0.8,822000,143.5,76541200,229,158,222.5,9771,4,8
1016,2018-03-24,201812,6,20167802,인투 더 나잇,2018-03-29,1780000,1.0,1780000,100.0,4556000,178,178,100.0,572,1,1
1017,2018-03-24,201812,7,20173995,타클라마칸,2018-03-22,1419000,0.8,1419000,100.0,5890300,173,173,100.0,715,16,66
1018,2018-03-24,201812,8,20172388,집의 시간들,2018-10-25,800000,0.4,800000,100.0,902500,160,160,100.0,183,1,2
1019,2018-03-24,201812,9,20141708,우리는 썰매를 탄다,2018-03-07,1317000,0.7,1072500,438.7,17402900,134,104,346.7,2302,2,5
1020,2018-03-17,201811,0,20164389,엄마의 공책,2018-03-15,14906000,53.6,12116000,434.3,36319200,1930,1651,591.8,4631,75,363
1021,2018-03-17,201811,1,20170422,바나나쏭의 기적,2018-03-08,7899100,28.4,-1713700,-17.8,57341200,1042,-300,-22.4,8157,17,47
1022,2018-03-17,201811,2,20169443,공동정범,2018-01-25,1046000,3.8,-1049000,-50.1,80592300,141,-164,-53.8,10970,4,8
1023,2018-03-17,201811,3,20170442,련희와 연희,2017-12-14,248000,0.9,206000,490.5,3596500,109,103,1716.7,650,2,11
1024,2018-03-17,201811,4,20162361,환절기,2018-02-22,782500,2.8,-1355900,-63.4,51567000,108,-170,-61.2,6401,8,25
1025,2018-03-17,201811,5,20165444,괴물들,2018-03-08,899800,3.2,-11351900,-92.7,27042200,104,-1285,-92.5,3133,9,37
1026,2018-03-17,201811,6,20172641,마리안느와 마가렛,2017-04-20,166000,0.6,166000,100.0,203012400,83,83,100.0,29179,1,5
1027,2018-03-17,201811,7,20175930,피의 연대기,2018-01-18,573000,2.1,-699400,-55.0,74748400,71,-96,-57.5,9488,5,12
1028,2018-03-17,201811,8,20173301,"서서평, 천천히 평온하게",2017-04-26,426000,1.5,426000,100.0,878974400,71,71,100.0,123483,1,1
1029,2018-03-17,201811,9,20170272,산상수훈,2017-12-07,346000,1.2,13000,3.9,308252000,47,4,9.3,42848,1,4
1030,2018-03-10,201810,0,20165444,괴물들,2018-03-08,12251700,34.5,12251700,100.0,21086400,1389,1389,100.0,2376,52,273
1031,2018-03-10,201810,1,20170422,바나나쏭의 기적,2018-03-08,9612800,27.1,8849800,1159.9,39306600,1342,1233,1131.2,5444,53,181
1032,2018-03-10,201810,2,20141708,우리는 썰매를 탄다,2018-03-07,3220000,9.1,790000,32.5,11871900,391,121,44.8,1411,58,174
1033,2018-03-10,201810,3,20169443,공동정범,2018-01-25,2095000,5.9,693000,49.4,78586300,305,142,87.1,10706,4,8
1034,2018-03-10,201810,4,20164389,엄마의 공책,2018-03-15,2790000,7.9,2790000,100.0,3466000,279,279,100.0,364,1,2
1035,2018-03-10,201810,5,20162361,환절기,2018-02-22,2138400,6.0,-1888500,-46.9,49440200,278,-219,-44.1,6104,14,48
1036,2018-03-10,201810,6,20180321,기생 : 꽃의 고백,2018-01-25,476000,1.3,448000,1600.0,3425000,223,219,5475.0,864,2,11
1037,2018-03-10,201810,7,20175930,피의 연대기,2018-01-18,1272400,3.6,406400,46.9,73848400,167,60,56.1,9374,4,11
1038,2018-03-10,201810,8,20181741,예스 평창!,2018-03-08,664800,1.9,-3345200,-83.4,7526800,103,-298,-74.3,942,11,33
1040,2018-03-03,201809,0,20162361,환절기,2018-02-22,4026900,25.1,-8573100,-68.0,44258500,497,-1009,-67.0,5337,23,90
1041,2018-03-03,201809,1,20181741,예스 평창!,2018-03-08,4010000,25.0,4010000,100.0,5174000,401,401,100.0,595,1,1
1042,2018-03-03,201809,2,20141708,우리는 썰매를 탄다,2018-03-07,2430000,15.2,2430000,100.0,7371000,270,270,100.0,839,1,1
1043,2018-03-03,201809,3,20169443,공동정범,2018-01-25,1402000,8.7,-516000,-26.9,74267300,163,-56,-25.6,10031,4,13
1044,2018-03-03,201809,4,20170422,바나나쏭의 기적,2018-03-08,763000,4.8,-23000,-2.9,10517000,109,-22,-16.8,1467,1,1
1045,2018-03-03,201809,5,20175930,피의 연대기,2018-01-18,866000,5.4,-1731000,-66.7,67836000,107,-227,-68.0,8482,8,25
1046,2018-03-03,201809,6,20174323,B급 며느리,2018-01-17,824900,5.1,-4931500,-85.7,149816800,105,-586,-84.8,19218,7,23
1047,2018-03-03,201809,7,20173932,로마서 8:37,2017-11-16,455000,2.8,455000,100.0,37178000,65,65,100.0,4941,1,1
1048,2018-03-03,201809,8,20170272,산상수훈,2017-12-07,286000,1.8,-331000,-53.6,307260000,35,-36,-50.7,42709,1,4
1049,2018-03-03,201809,9,20179263,게스트하우스,2018-02-22,135800,0.8,-552800,-80.3,1826000,22,-71,-76.3,266,5,16
1050,2018-02-24,201808,0,20162361,환절기,2018-02-22,12600000,37.2,10921000,650.4,30371800,1506,1394,1244.6,3512,50,229
1051,2018-02-24,201808,1,20174323,B급 며느리,2018-01-17,5756400,17.0,-16499100,-74.1,145514400,691,-2075,-75.0,18644,18,70
1052,2018-02-24,201808,2,20165444,괴물들,2018-03-08,5520000,16.3,5520000,100.0,5520000,552,552,100.0,552,2,2
1053,2018-02-24,201808,3,20175930,피의 연대기,2018-01-18,2597000,7.7,-412700,-13.7,65105500,334,-16,-4.6,8180,7,27
1054,2018-02-24,201808,4,20169443,공동정범,2018-01-25,1918000,5.7,585000,43.9,71145300,219,59,36.9,9657,5,19
1055,2018-02-24,201808,5,20179039,퍼즐,2018-02-22,1231000,3.6,1231000,100.0,8366800,160,160,100.0,1040,13,35
1056,2018-02-24,201808,6,20170422,바나나쏭의 기적,2018-03-08,786000,2.3,786000,100.0,1994000,131,131,100.0,282,1,1
1057,2018-02-24,201808,7,20179263,게스트하우스,2018-02-22,688600,2.0,642600,1397.0,1229600,93,87,1450.0,173,12,42
1059,2018-02-24,201808,9,20164859,여자들,2017-08-03,380000,1.1,380000,100.0,22735100,76,76,100.0,3201,1,1
1060,2018-02-17,201807,0,20174323,B급 며느리,2018-01-17,22255500,69.1,3920400,21.4,130134000,2766,552,24.9,16618,37,134
1062,2018-02-17,201807,2,20175930,피의 연대기,2018-01-18,3009700,9.3,-879800,-22.6,60312200,350,-102,-22.6,7561,13,37
1063,2018-02-17,201807,3,20179603,숲속의 부부,2018-02-15,1401300,4.4,1401300,100.0,3343600,164,164,100.0,368,7,30
1064,2018-02-17,201807,4,20169443,공동정범,2018-01-25,1333000,4.1,-2942100,-68.8,64351300,160,-351,-68.7,8676,7,23
1065,2018-02-17,201807,5,20162361,환절기,2018-02-22,1679000,5.2,1679000,100.0,9558000,112,112,100.0,1005,1,2
1066,2018-02-17,201807,6,20160484,누에치던 방,2018-01-31,464800,1.4,-805200,-63.4,18128800,65,-117,-64.3,2313,8,18
1067,2018-02-17,201807,7,20170272,산상수훈,2017-12-07,519000,1.6,30000,6.1,306026000,65,10,18.2,42553,2,5
1069,2018-02-17,201807,9,20179163,반도에 살어리랏다,2018-01-25,182500,0.6,-144500,-44.2,13804000,30,-26,-46.4,1786,5,11
1070,2018-02-10,201806,0,20174323,B급 며느리,2018-01-17,18335100,58.3,10563100,135.9,92742900,2214,1292,140.1,11830,49,206
1071,2018-02-10,201806,1,20169443,공동정범,2018-01-25,4275100,13.6,-4896600,-53.4,58197000,511,-718,-58.4,7864,13,46
1072,2018-02-10,201806,2,20175930,피의 연대기,2018-01-18,3889500,12.4,-1990400,-33.9,53846200,452,-309,-40.6,6749,11,41
1073,2018-02-10,201806,3,20160484,누에치던 방,2018-01-31,1270000,4.0,-2458500,-65.9,15981500,182,-309,-62.9,2029,14,43
1074,2018-02-10,201806,4,20160483,꿈의 제인,2017-05-31,454000,1.4,454000,100.0,205039700,65,65,100.0,25060,1,1
1075,2018-02-10,201806,5,20179163,반도에 살어리랏다,2018-01-25,327000,1.0,-217000,-39.9,13288000,56,-23,-29.1,1709,6,18
1076,2018-02-10,201806,6,20166083,천화,2018-01-25,425300,1.4,-189200,-30.8,13204100,55,-19,-25.7,1638,6,17
1077,2018-02-10,201806,7,20170272,산상수훈,2017-12-07,489000,1.6,-205000,-29.5,305249000,55,-30,-35.3,42456,2,4
1078,2018-02-10,201806,8,20172642,여배우는 오늘도,2017-09-14,343000,1.1,343000,100.0,139097300,49,49,100.0,16913,1,1
1079,2018-02-10,201806,9,20154427,불온한 당신,2017-07-20,258000,0.8,258000,100.0,34478700,37,37,100.0,4766,1,1
1080,2018-02-03,201805,0,20169443,공동정범,2018-01-25,9171700,27.9,-1633600,-15.1,45412600,1229,-75,-5.8,6189,29,92
1081,2018-02-03,201805,1,20174323,B급 며느리,2018-01-17,7772000,23.7,-1932200,-19.9,64906600,922,-292,-24.1,8394,20,82
1082,2018-02-03,201805,2,20175930,피의 연대기,2018-01-18,5879900,17.9,-1820600,-23.6,45855600,761,-148,-16.3,5763,13,41
1083,2018-02-03,201805,3,20160484,누에치던 방,2018-01-31,3728500,11.4,3728500,100.0,11300000,491,491,100.0,1465,18,59
1084,2018-02-03,201805,4,20180321,기생 : 꽃의 고백,2018-01-25,707000,2.2,671000,1863.9,2792000,177,171,2850.0,618,2,7
1085,2018-02-03,201805,5,20179603,숲속의 부부,2018-02-15,1540000,4.7,1540000,100.0,1540000,154,154,100.0,154,1,1
1086,2018-02-03,201805,6,20160477,나의 연기 워크샵,2017-12-28,657000,2.0,521000,383.1,11019500,100,83,488.2,1484,1,1
1087,2018-02-03,201805,7,20170272,산상수훈,2017-12-07,694000,2.1,-474000,-40.6,304362000,85,-56,-39.7,42342,2,4
1088,2018-02-03,201805,8,20179163,반도에 살어리랏다,2018-01-25,544000,1.7,-1308500,-70.6,12710000,79,-156,-66.4,1615,6,19
1089,2018-02-03,201805,9,20166083,천화,2018-01-25,614500,1.9,-2266800,-78.7,12002300,74,-239,-76.4,1481,6,20
1090,2018-01-27,201804,0,20169443,공동정범,2018-01-25,10805300,27.2,8285300,328.8,25470300,1304,884,210.5,3468,71,278
1091,2018-01-27,201804,1,20174323,B급 며느리,2018-01-17,9704200,24.4,-436600,-4.3,48784200,1214,-93,-7.1,6297,19,77
1092,2018-01-27,201804,2,20175930,피의 연대기,2018-01-18,7700500,19.4,-2004600,-20.7,32801700,909,-253,-21.8,4064,24,76
1093,2018-01-27,201804,3,20172404,올드마린보이,2017-11-02,3308000,8.3,3308000,100.0,65654800,453,453,100.0,9155,3,3
1094,2018-01-27,201804,4,20166083,천화,2018-01-25,2881300,7.2,2881300,100.0,10094300,313,313,100.0,1232,10,38
1095,2018-01-27,201804,5,20179163,반도에 살어리랏다,2018-01-25,1852500,4.7,1852500,100.0,10954500,235,235,100.0,1375,14,47
1096,2018-01-27,201804,6,20170272,산상수훈,2017-12-07,1168000,2.9,-1105000,-48.6,302939000,141,-180,-56.1,42157,2,6
1097,2018-01-27,201804,7,20158358,파란입이 달린 얼굴,2018-01-18,1107500,2.8,-117100,-9.6,7240200,139,-19,-12.0,1153,9,25
1098,2018-01-27,201804,8,20174663,돌아온다,2017-12-07,380000,1.0,9000,2.4,87723300,61,1,1.7,13538,3,8
1099,2018-01-27,201804,9,20173612,메소드,2017-11-02,522000,1.3,522000,100.0,216276800,58,58,100.0,26651,1,1
1100,2018-01-20,201803,0,20174323,B급 며느리,2018-01-17,10140800,33.6,10140800,100.0,30077600,1307,1307,100.0,3807,56,202
1101,2018-01-20,201803,1,20175930,피의 연대기,2018-01-18,9705100,32.2,9705100,100.0,16580500,1162,1162,100.0,2043,34,122
1102,2018-01-20,201803,2,20169443,공동정범,2018-01-25,2520000,8.4,2520000,100.0,10249000,420,420,100.0,1598,1,2
1103,2018-01-20,201803,3,20170272,산상수훈,2017-12-07,2273000,7.5,1247000,121.5,301575000,321,142,79.3,41989,5,10
1104,2018-01-20,201803,4,20177342,내게 남은 사랑을,2017-11-02,1600000,5.3,1600000,100.0,182833600,162,162,100.0,27666,1,1
1105,2018-01-20,201803,5,20158358,파란입이 달린 얼굴,2018-01-18,1224600,4.1,1224600,100.0,5155100,158,158,100.0,874,13,45
1106,2018-01-20,201803,6,20174601,초행,2017-12-07,1082000,3.6,495000,84.3,57721900,108,25,30.1,7469,5,8
1108,2018-01-20,201803,8,20174663,돌아온다,2017-12-07,371000,1.2,-12000,-3.1,86841300,60,-3,-4.8,13398,2,6
1109,2018-01-20,201803,9,20173301,"서서평, 천천히 평온하게",2017-04-26,350000,1.2,350000,100.0,878440400,50,50,100.0,123394,1,1
1110,2018-01-13,201802,0,20161724,스타박'스 다방,2018-01-11,3592500,45.6,3592500,100.0,11831000,548,548,100.0,1642,28,95
1112,2018-01-13,201802,2,20170272,산상수훈,2017-12-07,1026000,13.0,-7616000,-88.1,298270000,179,-906,-83.5,41544,3,7
1114,2018-01-13,201802,4,20174601,초행,2017-12-07,587000,7.5,-1061500,-64.4,56083200,83,-142,-63.1,7284,6,17
1115,2018-01-13,201802,5,20160477,나의 연기 워크샵,2017-12-28,442000,5.6,-307500,-41.0,9467500,64,-37,-36.6,1260,3,11
1116,2018-01-13,201802,6,20174663,돌아온다,2017-12-07,383000,4.9,-522000,-57.7,85931300,63,-83,-56.8,13249,4,13
1117,2018-01-13,201802,7,20160465,메리 크리스마스 미스터 모,2017-12-14,295500,3.8,-691000,-70.0,28702200,39,-105,-72.9,4056,6,17
1118,2018-01-13,201802,8,20175047,아이엠 호프맨,2017-11-16,259000,3.3,259000,100.0,20385000,37,37,100.0,2810,1,1
1119,2018-01-13,201802,9,20173993,이월,2019-01-30,112000,1.4,112000,100.0,850000,17,17,100.0,124,1,1
1120,2018-01-06,201801,0,20170272,산상수훈,2017-12-07,8642000,57.9,-79314000,-90.2,296631000,1085,-9902,-90.1,41268,4,10
1121,2018-01-06,201801,1,20174601,초행,2017-12-07,1648500,11.0,-473000,-22.3,54689000,225,-80,-26.2,7093,9,27
1122,2018-01-06,201801,2,20174663,돌아온다,2017-12-07,905000,6.1,-374000,-29.2,84944300,146,-56,-27.7,13090,4,14
1123,2018-01-06,201801,3,20160465,메리 크리스마스 미스터 모,2017-12-14,986500,6.6,-321000,-24.6,27188200,144,-71,-33.0,3871,8,23
1124,2018-01-06,201801,4,20172404,올드마린보이,2017-11-02,938000,6.3,938000,100.0,62346800,134,134,100.0,8702,1,2
1125,2018-01-06,201801,5,20160477,나의 연기 워크샵,2017-12-28,749500,5.0,-1720500,-69.7,8499500,101,-224,-68.9,1119,9,28
1126,2018-01-06,201801,6,20177342,내게 남은 사랑을,2017-11-02,540000,3.6,540000,100.0,181233600,90,90,100.0,27504,1,1
1128,2018-01-06,201801,8,20173838,야경 : 죽음의 택시,2017-12-20,171500,1.1,96500,128.7,1503000,54,38,237.5,222,2,10
1129,2018-01-06,201801,9,20170442,련희와 연희,2017-12-14,73000,0.5,31000,73.8,2371500,11,5,83.3,388,3,5
1130,2017-12-30,201752,0,20170272,산상수훈,2017-12-07,87956000,90.4,85383000,3318.4,287246000,10987,10648,3141.0,40073,42,81
1131,2017-12-30,201752,1,20160477,나의 연기 워크샵,2017-12-28,2470000,2.5,2470000,100.0,6113000,325,325,100.0,808,12,46
1132,2017-12-30,201752,2,20174601,초행,2017-12-07,2121500,2.2,157000,8.0,51719500,305,36,13.4,6691,14,32
1133,2017-12-30,201752,3,20160465,메리 크리스마스 미스터 모,2017-12-14,1307500,1.3,-1162600,-47.1,25384200,215,-137,-38.9,3619,14,43
1134,2017-12-30,201752,4,20174663,돌아온다,2017-12-07,1279000,1.3,-1904000,-59.8,82849300,202,-260,-56.3,12751,4,16
1135,2017-12-30,201752,5,20175047,아이엠 호프맨,2017-11-16,1123000,1.2,1061000,1711.3,20126000,158,150,1875.0,2773,2,2
1137,2017-12-30,201752,7,20169463,다시 태어나도 우리,2017-09-27,269000,0.3,-113000,-29.6,291090943,42,-15,-26.3,37411,1,3
1138,2017-12-30,201752,8,20148676,잡식가족의 딜레마,2015-05-07,42000,0.0,42000,100.0,46107300,22,22,100.0,6787,1,1
1140,2017-12-23,201751,0,20174663,돌아온다,2017-12-07,3183000,21.6,-7048000,-68.9,78587300,462,-1210,-72.4,12062,7,17
1141,2017-12-23,201751,1,20160465,메리 크리스마스 미스터 모,2017-12-14,2470100,16.7,-1909400,-43.6,21371000,352,-293,-45.4,3010,19,68
1142,2017-12-23,201751,2,20170272,산상수훈,2017-12-07,2573000,17.4,-15277000,-85.6,170640000,339,-2077,-86.0,25284,12,36
1143,2017-12-23,201751,3,20174601,초행,2017-12-07,1964500,13.3,-3653500,-65.0,47184500,269,-518,-65.8,6065,12,39
1144,2017-12-23,201751,4,20172404,올드마린보이,2017-11-02,1735500,11.8,329500,23.4,61340800,176,33,23.1,8560,3,6
1145,2017-12-23,201751,5,20161701,위켄즈,2016-12-22,437000,3.0,437000,100.0,38166700,60,60,100.0,5178,1,1
1146,2017-12-23,201751,6,20173734,죄 많은 소녀,2018-09-13,531000,3.6,531000,100.0,2761000,59,59,100.0,383,1,1
1147,2017-12-23,201751,7,20169463,다시 태어나도 우리,2017-09-27,382000,2.6,-711000,-65.1,289922943,57,-84,-59.6,37250,2,5
1148,2017-12-23,201751,8,20166762,빈센트,2017-12-14,163000,1.1,128000,365.7,326000,52,46,766.7,78,4,12
1149,2017-12-23,201751,9,20177925,심장박동 조작극,2017-12-21,140000,0.9,140000,100.0,295000,29,29,100.0,52,5,13
1150,2017-12-16,201750,0,20170272,산상수훈,2017-12-07,17850000,39.2,-33422000,-65.2,156285000,2416,-5836,-70.7,23398,27,87
1151,2017-12-16,201750,1,20174663,돌아온다,2017-12-07,10231000,22.5,-12504200,-55.0,70770800,1672,-1716,-50.6,10833,14,47
1152,2017-12-16,201750,2,20174601,초행,2017-12-07,5618000,12.3,-7605600,-57.5,40917500,787,-799,-50.4,5201,28,87
1153,2017-12-16,201750,3,20160465,메리 크리스마스 미스터 모,2017-12-14,4379500,9.6,4379500,100.0,14274400,645,645,100.0,2034,27,102
1154,2017-12-16,201750,4,20177342,내게 남은 사랑을,2017-11-02,1030000,2.3,-3022000,-74.6,176708600,242,-580,-70.6,26304,1,3
1155,2017-12-16,201750,5,20172404,올드마린보이,2017-11-02,1406000,3.1,-94000,-6.3,58791300,143,-157,-52.3,8282,1,3
1156,2017-12-16,201750,6,20169463,다시 태어나도 우리,2017-09-27,1093000,2.4,-4101500,-79.0,288783943,141,-428,-75.2,37092,5,8
1157,2017-12-16,201750,7,20173301,"서서평, 천천히 평온하게",2017-04-26,830000,1.8,830000,100.0,877705400,83,83,100.0,123289,1,1
1158,2017-12-16,201750,8,20175504,월하,2017-12-20,567000,1.2,567000,100.0,567000,81,81,100.0,81,1,1
1159,2017-12-16,201750,9,20173838,야경 : 죽음의 택시,2017-12-20,567000,1.2,567000,100.0,567000,81,81,100.0,81,1,1
